,tweet_id,favorite_count,retweet_count,followers_count,friends_count,source,retweeted_status,url
0,892177421306343426,33266,6320,6831327,103,Twitter for iPhone,Original tweet,https://t.co/aQFSeaCu9L
1,892420643555336193,38841,8601,6831327,103,Twitter for iPhone,Original tweet,https://t.co/MgUWQ76dJU
2,891815181378084864,25063,4194,6831327,103,Twitter for iPhone,Original tweet,https://t.co/r0YlrsGCgy
3,891689557279858688,42214,8714,6831327,103,Twitter for iPhone,Original tweet,https://t.co/tD36da7qLQ
4,891327558926688256,40361,9486,6831327,103,Twitter for iPhone,Original tweet,https://t.co/0g0KMIVXZ3
5,891087950875897856,20244,3137,6831327,103,Twitter for iPhone,Original tweet,https://t.co/xx5cilW0Dd
6,890971913173991426,11864,2090,6831327,103,Twitter for iPhone,Original tweet,https://t.co/MV01Q820LT
7,890729181411237888,65620,19066,6831327,103,Twitter for iPhone,Original tweet,https://t.co/hrcFOGi12V
8,890609185150312448,27795,4300,6831327,103,Twitter for iPhone,Original tweet,https://t.co/UkrdQyoYxV
9,890240255349198849,31983,7480,6831327,103,Twitter for iPhone,Original tweet,https://t.co/l3TSS3o2M0
10,890006608113172480,30687,7399,6831327,103,Twitter for iPhone,Original tweet,https://t.co/jy2alqaYPH
11,889880896479866881,27822,5011,6831327,103,Twitter for iPhone,Original tweet,https://t.co/u1XPQMl29g
12,889665388333682689,48177,10151,6831327,103,Twitter for iPhone,Original tweet,https://t.co/BxvuXk0UCm
13,889638837579907072,27205,4584,6831327,103,Twitter for iPhone,Original tweet,https://t.co/f8dEDcrKSR
14,889531135344209921,15115,2255,6831327,103,Twitter for iPhone,Original tweet,https://t.co/Ya3bdfYuCx
15,889278841981685760,25328,5480,6831118,103,Twitter for iPhone,Original tweet,https://t.co/qw5xRwBaIv
16,888917238123831296,29117,4536,6831327,103,Twitter for iPhone,Original tweet,https://t.co/chxruIOUJN
17,888804989199671297,25619,4383,6831327,103,Twitter for iPhone,Original tweet,https://t.co/L5cCoR2huQ
18,888554962724278272,19937,3615,6831327,103,Twitter for iPhone,Original tweet,https://t.co/YnYAFCTTiK
19,888078434458587136,21780,3527,6831327,103,Twitter for iPhone,Original tweet,https://t.co/UibDBnVpvR
20,887705289381826560,30220,5437,6831327,103,Twitter for iPhone,Original tweet,https://t.co/m7BR4JgDrZ
21,887517139158093824,46293,11759,6831327,103,Twitter for iPhone,Original tweet,https://t.co/20VrLAA8ba
22,887473957103951883,69214,18396,6831327,103,Twitter for iPhone,Original tweet,https://t.co/cLyzpcUcMX
23,887343217045368832,33731,10495,6831118,103,Twitter for iPhone,Original tweet,https://t.co/WZqNqygEyV
24,887101392804085760,30577,6006,6831327,103,Twitter for iPhone,Original tweet,https://t.co/UgW2xbO7Rg
25,886983233522544640,35199,7833,6831327,103,Twitter for iPhone,Original tweet,https://t.co/I6oNy0CgiT
26,886736880519319552,12086,3324,6831327,103,Twitter for iPhone,Original tweet,https://t.co/RipKYZ0T1u
27,886680336477933568,22458,4508,6831327,103,Twitter for iPhone,Original tweet,https://t.co/BCoWue0abA
28,886366144734445568,21158,3208,6831327,103,Twitter for iPhone,Original tweet,https://t.co/iIu3AF8IWH
29,886267009285017600,116,4,6831327,103,Twitter for iPhone,Original tweet,n
30,886258384151887873,28005,6344,6831327,103,Twitter for iPhone,Original tweet,https://t.co/xZDA9Qsq1O
31,886054160059072513,0,104,6831327,103,Twitter for iPhone,This is a retweet,This is a retweet
32,885984800019947520,32751,6866,6831327,103,Twitter for iPhone,Original tweet,https://t.co/lWeeGBBXmE
33,885528943205470208,36056,6494,6831327,103,Twitter for iPhone,Original tweet,https://t.co/tp1kQ8i9JF
34,885518971528720385,20450,3791,6831327,103,Twitter for iPhone,Original tweet,https://t.co/gzLHboL7Sk
35,885311592912609280,0,18734,6831327,103,Twitter for iPhone,This is a retweet,This is a retweet
36,885167619883638784,21977,4420,6831327,103,Twitter for iPhone,Original tweet,https://t.co/JMU4y341NB
37,884925521741709313,77663,18609,6831327,103,Twitter for iPhone,Original tweet,https://t.co/MYJvdlNRVa
38,884876753390489601,27971,5841,6831327,103,Twitter for iPhone,Original tweet,https://t.co/DbNzLkDIxh
39,884562892145688576,24324,4917,6831327,103,Twitter for iPhone,Original tweet,https://t.co/1r4MFCbCX5
40,884441805382717440,27026,5704,6831327,103,Twitter for iPhone,Original tweet,https://t.co/JkL9KmUt8X
41,884247878851493888,73126,20627,6831327,103,Twitter for iPhone,Original tweet,https://t.co/uF3pQ8Wubj
42,884162670584377345,20407,3016,6831327,103,Twitter for iPhone,Original tweet,https://t.co/KcQj5mNR4m
43,883838122936631299,21926,3478,6831327,103,Twitter for iPhone,Original tweet,https://t.co/zrf7IQnlHI
44,883482846933004288,46019,10051,6831327,103,Twitter for iPhone,Original tweet,https://t.co/qjrljjt948
45,883360690899218434,22586,3716,6831327,103,Twitter for iPhone,Original tweet,https://t.co/vAdjP5ANuJ
46,883117836046086144,37267,6738,6831327,103,Twitter for iPhone,Original tweet,https://t.co/Se5fZ9wp5E
47,882992080364220416,23978,3960,6831327,103,Twitter for iPhone,Original tweet,https://t.co/tyER0KpdXj
48,882762694511734784,28357,4974,6831327,103,Twitter for iPhone,Original tweet,https://t.co/D43I96SlVu
49,882627270321602560,27925,6155,6831327,103,Twitter for iPhone,Original tweet,https://t.co/KoU1kxPBcn
50,882268110199369728,45036,11719,6831327,103,Twitter for iPhone,Original tweet,https://t.co/fYP5RlutfA
51,882045870035918850,29406,5039,6831327,103,Twitter for iPhone,Original tweet,https://t.co/cj0lK9TLUv
52,881906580714921986,24334,3424,6831327,103,Twitter for iPhone,Original tweet,https://t.co/503CgWbhxQ
53,881666595344535552,50631,10788,6831327,103,Twitter for iPhone,Original tweet,https://t.co/7CSWCl8I6s
54,881633300179243008,128,7,6831327,103,Twitter for iPhone,Original tweet,s
55,881536004380872706,49543,16152,6831327,103,Twitter for iPhone,Original tweet,https://t.co/w1FVZz0JFM
56,881268444196462592,23105,5202,6831327,103,Twitter for iPhone,Original tweet,https://t.co/J4Q5YjzLH0
57,880935762899988482,17031,2805,6831327,103,Twitter for iPhone,Original tweet,https://t.co/D0wb1GlKAt
58,880872448815771648,21331,3857,6831327,103,Twitter for iPhone,Original tweet,https://t.co/1nxJLhk0Sd
59,880465832366813184,28572,6354,6831327,103,Twitter for iPhone,Original tweet,https://t.co/4VsFysDmiw
60,880221127280381952,27119,4278,6831327,103,Twitter for iPhone,Original tweet,https://t.co/fUod0tVmvK
61,880095782870896641,27666,4405,6831327,103,Twitter for iPhone,Original tweet,https://t.co/yxYE3cWcCP
62,879862464715927552,22343,3533,6831328,103,Twitter for iPhone,Original tweet,https://t.co/Qh5aEkRQm9
63,879674319642796034,314,10,6831328,103,Twitter for iPhone,Original tweet,d
64,879492040517615616,23436,3219,6831328,103,Twitter for iPhone,Original tweet,https://t.co/IxM9IMKQq8
65,879415818425184262,106074,44652,6831328,103,Twitter for iPhone,Original tweet,https://t.co/UDT7ZkcTgY
66,879376492567855104,16788,3152,6831328,103,Twitter for iPhone,Original tweet,https://t.co/RqUrIisQta
67,879130579576475649,0,6922,6831328,103,Twitter for iPhone,This is a retweet,This is a retweet
68,879050749262655488,22628,4768,6831328,103,Twitter for iPhone,Original tweet,https://t.co/ffTAMZt2n7
69,879008229531029506,18996,2724,6831328,103,Twitter for iPhone,Original tweet,https://t.co/YDtpCjIPKN
70,878776093423087618,19409,4173,6831328,103,Twitter for iPhone,Original tweet,https://t.co/0Uxl9Gq7hN
71,878604707211726852,30336,7325,6831328,103,Twitter for iPhone,Original tweet,https://t.co/9uABQXgjwa
72,878404777348136964,0,1310,6831328,103,Twitter for iPhone,This is a retweet,This is a retweet
73,878316110768087041,0,6734,6831328,103,Twitter for iPhone,This is a retweet,This is a retweet
74,878281511006478336,7769,1310,6831328,103,Twitter for iPhone,Original tweet,https://t.co/5HuiInQveF
75,878057613040115712,42121,6922,6831328,103,Twitter for iPhone,Original tweet,https://t.co/cwtWnHMVpe
76,877736472329191424,80145,19414,6831328,103,Twitter for iPhone,Original tweet,https://t.co/lsPyyAiF1r
77,877611172832227328,0,81,6831328,103,Twitter for iPhone,This is a retweet,This is a retweet
78,877556246731214848,22807,3873,6831328,103,Twitter for iPhone,Original tweet,https://t.co/rc53DmRHwK
79,877316821321428993,27409,5243,6831328,103,Twitter for iPhone,Original tweet,https://t.co/tVXlmh3uX3
80,877201837425926144,27205,5672,6831328,103,Twitter for iPhone,Original tweet,https://t.co/kVwm88J6Yr
81,876838120628539392,20719,3409,6831328,103,Twitter for iPhone,Original tweet,https://t.co/zuDk9mBEMO
82,876537666061221889,23490,4671,6831328,103,Twitter for iPhone,Original tweet,https://t.co/ghfhFSYrMm
83,876484053909872640,18813,2434,6831328,103,Twitter for iPhone,Original tweet,https://t.co/ccBFQU5UWO
84,876120275196170240,27998,4762,6831328,103,Twitter for iPhone,Original tweet,https://t.co/9NqZV4WwyX
85,875747767867523072,25265,4356,6831328,103,Twitter for iPhone,Original tweet,https://t.co/XRwtpQiJ15
86,875144289856114688,21981,4996,6831328,103,Twitter for iPhone,Original tweet,https://t.co/wK0pt8Cnck
87,875097192612077568,27499,6133,6831328,103,Twitter for iPhone,Original tweet,https://t.co/PFp4MghzBW
88,875021211251597312,25552,4787,6831328,103,Twitter for iPhone,Original tweet,https://t.co/brCQoqc8AW
89,874680097055178752,27937,4714,6831328,103,Twitter for iPhone,Original tweet,https://t.co/lZhtizkURD
90,874434818259525634,0,15026,6831328,103,Twitter for iPhone,This is a retweet,This is a retweet
91,874296783580663808,26142,4183,6831328,103,Twitter for iPhone,Original tweet,https://t.co/0YplNnSMEm
92,874057562936811520,22728,4021,6831328,103,Twitter for iPhone,Original tweet,https://t.co/0MXV9ZDhS5
93,874012996292530176,34834,10644,6831328,103,Twitter for iPhone,Original tweet,https://t.co/jonYjPNmYx
94,873580283840344065,24359,4018,6831328,103,Twitter for iPhone,Original tweet,https://t.co/jbitZ0V20S
95,873337748698140672,0,1615,6831328,103,Twitter for iPhone,This is a retweet,This is a retweet
96,873213775632977920,7297,1615,6831328,103,Twitter for iPhone,Original tweet,https://t.co/CWPYZJvjrI
97,872967104147763200,27516,5505,6831328,103,Twitter for iPhone,Original tweet,https://t.co/8rpIJr9sAC
98,872820683541237760,14796,3763,6831328,103,Twitter for iPhone,Original tweet,https://t.co/M15eX8HhsR
99,872668790621863937,0,28,6831328,103,Twitter for iPhone,This is a retweet,This is a retweet
100,872620804844003328,20902,3781,6831328,103,Twitter for iPhone,Original tweet,https://t.co/lUcpnZDPz9
101,872486979161796608,40932,9184,6831329,103,Twitter for iPhone,Original tweet,https://t.co/xFWhrdMuTh
102,872261713294495745,34446,6459,6831329,103,Twitter for iPhone,Original tweet,https://t.co/iZPEmIPLLY
103,872122724285648897,34675,8294,6831329,103,Twitter for iPhone,Original tweet,https://t.co/l4qou61pKu
104,871879754684805121,38307,11473,6831329,103,Twitter for iPhone,Original tweet,https://t.co/vgvqHeVsE0
105,871762521631449091,20399,3553,6831329,103,Twitter for iPhone,Original tweet,https://t.co/NxsjNYcUBx
106,871515927908634625,20373,3529,6831329,103,Twitter for iPhone,Original tweet,https://t.co/1HZLp9TE6u
107,871166179821445120,0,5814,6831329,103,Twitter for iPhone,This is a retweet,This is a retweet
108,871102520638267392,21075,5610,6831329,103,Twitter for iPhone,Original tweet,https://t.co/AbBLh2FZCH
109,871032628920680449,22846,3891,6831329,103,Twitter for iPhone,Original tweet,https://t.co/ESmXMT4AxF
110,870804317367881728,33938,6369,6831329,103,Twitter for iPhone,Original tweet,https://t.co/oZ7H2eO79W
111,870726314365509632,120,3,6831329,103,Twitter for iPhone,Original tweet,s
112,870656317836468226,12552,2714,6831329,103,Twitter for iPhone,Original tweet,https://t.co/EHTUbra0oP
113,870374049280663552,83476,26902,6831329,103,Twitter for iPhone,Original tweet,https://t.co/6SWu4xkvDk
114,870308999962521604,22029,4261,6831329,103,Twitter for iPhone,Original tweet,https://t.co/LR0TT56LvT
115,870063196459192321,37057,8584,6831329,103,Twitter for iPhone,Original tweet,https://t.co/pf6BEpgCfo
116,869772420881756160,42866,10327,6831329,103,Twitter for iPhone,Original tweet,https://t.co/HciEaJkC4D
117,869702957897576449,28570,6507,6831329,103,Twitter for iPhone,Original tweet,https://t.co/RjBqu7O8Yw
118,869596645499047938,16169,3221,6831329,103,Twitter for iPhone,Original tweet,https://t.co/8UTtgmsPdl
119,869227993411051520,20681,3902,6831329,103,Twitter for iPhone,Original tweet,https://t.co/2lERR4Uoyt
120,868880397819494401,66493,14954,6831329,103,Twitter for iPhone,Original tweet,https://t.co/r28jFx9uyF
121,868639477480148993,0,2161,6831329,103,Twitter for iPhone,This is a retweet,This is a retweet
122,868622495443632128,27602,5946,6831329,103,Twitter for iPhone,Original tweet,https://t.co/yeaH8Ej5eM
123,868552278524837888,10315,2161,6831329,103,Twitter for iPhone,Original tweet,https://t.co/0xI8JbHfLa
124,867900495410671616,24523,4308,6831329,103,Twitter for iPhone,Original tweet,https://t.co/DI5BnH6c3G
125,867774946302451713,34499,7566,6831329,103,Twitter for iPhone,Original tweet,https://t.co/ZYg3NZGICa
126,867421006826221569,16409,2599,6831329,103,Twitter for iPhone,Original tweet,https://t.co/nqhQ44KnQL
127,867072653475098625,0,131,6831329,103,Twitter for iPhone,This is a retweet,This is a retweet
128,867051520902168576,32777,8155,6831329,103,Twitter for iPhone,Original tweet,https://t.co/Qk5Xvus2gJ
129,866720684873056260,20446,5006,6831329,103,Twitter for iPhone,Original tweet,https://t.co/Q8mVwWN3f4
130,866686824827068416,19687,3618,6831329,103,Twitter for iPhone,Original tweet,https://t.co/PSJxrMtzCu
131,866450705531457537,124509,36549,6831329,103,Twitter for iPhone,Original tweet,https://t.co/wk7TfysWHr
132,866334964761202691,53592,15026,6831329,103,Twitter for iPhone,Original tweet,https://t.co/W86h5dgR6c
133,866094527597207552,0,8680,6831329,103,Twitter for iPhone,This is a retweet,This is a retweet
134,865718153858494464,26088,5815,6831329,103,Twitter for iPhone,Original tweet,https://t.co/EzSWgvFLSD
135,865359393868664832,27000,5205,6831329,103,Twitter for iPhone,Original tweet,https://t.co/SOuLinJPxm
136,865006731092295680,28551,7972,6831329,103,Twitter for iPhone,Original tweet,https://t.co/PkOCMFCY5U
137,864873206498414592,32979,9069,6831329,103,Twitter for iPhone,Original tweet,https://t.co/0ryaeQJlsv
138,864279568663928832,14923,3166,6831329,103,Twitter for iPhone,Original tweet,https://t.co/286ea8nY0m
139,864197398364647424,30832,9318,6831329,103,Twitter for iPhone,Original tweet,https://t.co/cPq9fYvkzr
140,863907417377173506,21065,4305,6831329,103,Twitter for iPhone,Original tweet,https://t.co/U6bao5cpeB
141,863553081350529029,15616,4345,6831329,103,Twitter for iPhone,Original tweet,https://t.co/tordvmaaop
142,863471782782697472,0,2579,6831329,103,Twitter for iPhone,This is a retweet,This is a retweet
143,863432100342583297,24332,5488,6831329,103,Twitter for iPhone,Original tweet,https://t.co/8yDrJVW4V6
144,863427515083354112,2314,101,6831329,103,Twitter for iPhone,Original tweet,0
145,863079547188785154,8964,1147,6831329,103,Twitter for iPhone,Original tweet,https://t.co/zghdwwB2nL
146,863062471531167744,8741,2579,6831329,103,Twitter for iPhone,Original tweet,https://t.co/G471HWPXet
147,862831371563274240,19631,5287,6831329,103,Twitter for iPhone,Original tweet,https://t.co/bLy0kgX5n6
148,862722525377298433,17474,3689,6831329,103,Twitter for iPhone,Original tweet,https://t.co/RGMQzkgo9c
149,862457590147678208,21046,5183,6831329,103,Twitter for iPhone,Original tweet,https://t.co/5DPDPGiFMr
150,862096992088072192,76504,24339,6831329,103,Twitter for iPhone,Original tweet,https://t.co/nvZyyrp0kd
151,861383897657036800,36975,11167,6831329,103,Twitter for iPhone,Original tweet,https://t.co/QFRlbZw4Z1
152,861288531465048066,17633,4353,6831329,103,Twitter for iPhone,Original tweet,https://t.co/4LsQRyEp9j
153,861005113778896900,17163,3985,6831329,103,Twitter for iPhone,Original tweet,https://t.co/jH6EN9cEn6
154,860981674716409858,0,2256,6831329,103,Twitter for iPhone,This is a retweet,This is a retweet
155,860924035999428608,0,854,6831329,103,Twitter for iPhone,This is a retweet,This is a retweet
156,860563773140209665,7704,2256,6831329,103,Twitter for iPhone,Original tweet,https://t.co/xml5aIGWxv
157,860524505164394496,24232,5521,6831329,103,Twitter for iPhone,Original tweet,https://t.co/C2zHcNIu4I
158,860276583193509888,18779,3638,6831329,103,Twitter for iPhone,Original tweet,https://t.co/k5d7pFQVxx
159,860184849394610176,17145,6118,6831329,103,Twitter for iPhone,Original tweet,https://t.co/R2eI8bm9MI
160,860177593139703809,0,32384,6831329,103,Twitter for iPhone,This is a retweet,This is a retweet
161,859924526012018688,20070,4296,6831329,103,Twitter for iPhone,Original tweet,https://t.co/Tr1A1K5U9X
162,859851578198683649,15814,3667,6831329,103,Twitter for iPhone,Original tweet,https://t.co/748iOtO7w3
163,859607811541651456,19110,1653,6831329,103,Twitter for iPhone,Original tweet,https://t.co/GL6vzAbHrv
164,859196978902773760,92645,31760,6831329,103,Twitter for iPhone,Original tweet,https://t.co/r6huxnDPOZ
165,859074603037188101,34898,14286,6831329,103,Twitter for iPhone,Original tweet,https://t.co/lAySVN8EBp
166,858860390427611136,0,8544,6831329,103,Twitter for iPhone,This is a retweet,This is a retweet
167,858843525470990336,16002,3650,6831329,103,Twitter for iPhone,Original tweet,https://t.co/A1s7QG7tqa
168,858471635011153920,22157,5090,6831329,103,Twitter for iPhone,Original tweet,https://t.co/8jOC4zhNxy
169,858107933456039936,16213,3061,6831329,103,Twitter for iPhone,Original tweet,https://t.co/MmuKBs0kYD
170,857989990357356544,16614,2717,6831329,103,Twitter for iPhone,Original tweet,https://t.co/hM3GxwdhBn
171,857746408056729600,35331,11170,6831329,103,Twitter for iPhone,Original tweet,https://t.co/N3p4ePizgN
172,857393404942143489,6108,1720,6831329,103,Twitter for iPhone,Original tweet,https://t.co/n4Zydf45bT
173,857263160327368704,20645,4774,6831329,103,Twitter for iPhone,Original tweet,https://t.co/HtCrP7pEEC
174,857214891891077121,237,20,6831329,103,Twitter for iPhone,Original tweet,0
175,857062103051644929,0,179,6831329,103,Twitter for iPhone,This is a retweet,This is a retweet
176,857029823797047296,19538,4224,6831329,103,Twitter for iPhone,Original tweet,https://t.co/uMH5CLjXJu
177,856602993587888130,0,11295,6831329,103,Twitter for iPhone,This is a retweet,This is a retweet
178,856543823941562368,16827,3045,6831329,103,Twitter for iPhone,Original tweet,https://t.co/jHtBq0zSwB
179,856526610513747968,12222,1988,6831120,103,Twitter for iPhone,Original tweet,https://t.co/p1hBHCmWnA
180,856330835276025856,0,714,6831330,103,Twitter for iPhone,This is a retweet,This is a retweet
181,856288084350160898,534,17,6831330,103,Twitter for iPhone,Original tweet,https://t.co/ax4MDnXBhB
182,856282028240666624,28591,6677,6831330,103,Twitter for iPhone,Original tweet,https://t.co/tK2h7fEVOk
183,855862651834028034,361,28,6831330,103,Twitter for iPhone,Original tweet,h
184,855860136149123072,5130,1097,6831330,103,Twitter for iPhone,Original tweet,0
185,855857698524602368,12240,2244,6831330,103,Twitter for iPhone,Original tweet,https://t.co/sb73bV5Y7S
186,855851453814013952,47004,18717,6831331,103,Twitter for iPhone,Original tweet,https://t.co/ZM2gNEODrZ
187,855818117272018944,27547,5772,6831331,103,Twitter for iPhone,Original tweet,https://t.co/5BEjzT2Tth
188,855459453768019968,31056,8733,6831331,103,Twitter for iPhone,Original tweet,https://t.co/K3WzI8R77F
189,855245323840757760,0,6346,6831331,103,Twitter for iPhone,This is a retweet,This is a retweet
190,855138241867124737,0,49,6831331,103,Twitter for iPhone,This is a retweet,This is a retweet
191,854732716440526848,23731,6496,6831331,103,Twitter for iPhone,Original tweet,https://t.co/nJztIEON5s
192,854482394044301312,30490,7340,6831331,103,Twitter for iPhone,Original tweet,https://t.co/AL4Ahm1Rm5
193,854365224396361728,19646,5003,6831331,103,Twitter for iPhone,Original tweet,https://t.co/mdaQhhfpv6
194,854120357044912130,33240,7991,6831331,103,Twitter for iPhone,Original tweet,https://t.co/lXqbJhAYAk
195,854010172552949760,16844,3351,6831331,103,Twitter for iPhone,Original tweet,https://t.co/Z1kG7DmW0Z
196,853760880890318849,29812,6199,6831331,103,Twitter for iPhone,Original tweet,https://t.co/82vBKvbxNx
197,853639147608842240,36425,10869,6831331,103,Twitter for iPhone,Original tweet,https://t.co/wiQZIsaWUe
198,853299958564483072,16206,3815,6831331,103,Twitter for iPhone,Original tweet,https://t.co/zhSf7dfsMf
199,852936405516943360,0,2168,6831331,103,Twitter for iPhone,This is a retweet,This is a retweet
200,852912242202992640,9453,1976,6831331,103,Twitter for iPhone,Original tweet,https://t.co/Zeb96asAUl
201,852672615818899456,15615,2305,6831331,103,Twitter for iPhone,Original tweet,https://t.co/VlyBzOXHEW
202,852553447878664193,17138,3772,6831331,103,Twitter for iPhone,Original tweet,https://t.co/eGHVc68H90
203,852311364735569921,34685,10626,6831331,103,Twitter for iPhone,Original tweet,https://t.co/R9KX8eEq80
204,852226086759018497,20941,7334,6831331,103,Twitter Web Client,Original tweet,https://t.co/RM95BluXh5
205,852189679701164033,11995,1698,6831331,103,Twitter for iPhone,Original tweet,https://t.co/ZYzTMMCMxN
206,851953902622658560,0,10382,6831331,103,Twitter for iPhone,This is a retweet,This is a retweet
207,851861385021730816,0,23,6831331,103,Twitter for iPhone,This is a retweet,This is a retweet
208,851591660324737024,16993,3725,6831331,103,Twitter for iPhone,Original tweet,https://t.co/0Gf60Esegi
209,851464819735769094,25457,7615,6831331,103,Twitter for iPhone,Original tweet,https://t.co/ttNEXfVvAN
210,851224888060895234,21690,6169,6831331,103,Twitter for iPhone,Original tweet,https://t.co/ebGLkLA8bC
211,850753642995093505,32646,10033,6831331,103,Twitter for iPhone,Original tweet,https://t.co/Li4ELyFLtp
212,850380195714523136,13712,2818,6831331,103,Twitter for iPhone,Original tweet,https://t.co/qVVzFe9xaT
213,850333567704068097,3586,360,6831331,103,Twitter for iPhone,Original tweet,S
214,850145622816686080,17175,4129,6831331,103,Twitter for iPhone,Original tweet,https://t.co/PCX25VV78l
215,850019790995546112,21533,5294,6831331,103,Twitter for iPhone,Original tweet,https://t.co/ecb3LvExde
216,849776966551130114,32077,8222,6831331,103,Twitter for iPhone,Original tweet,https://t.co/JSflLuOMob
217,849668094696017920,0,5364,6831331,103,Twitter for iPhone,This is a retweet,This is a retweet
218,849412302885593088,16723,3390,6831331,103,Twitter for iPhone,Original tweet,https://t.co/Uq3ChFgWA3
219,849336543269576704,12045,2045,6831331,103,Twitter for iPhone,Original tweet,https://t.co/C6cLzHKtpG
220,849051919805034497,44723,9232,6831331,103,Twitter for iPhone,Original tweet,https://t.co/r6GjO6MbZz
221,848690551926992896,26590,4675,6831122,103,Twitter for iPhone,Original tweet,https://t.co/bR2UgZPzRE
222,848324959059550208,26114,4984,6831331,103,Twitter for iPhone,Original tweet,https://t.co/S5ugyHf7c0
223,848213670039564288,8629,811,6831331,103,Twitter for iPhone,Original tweet,t
224,848212111729840128,17262,3338,6831331,103,Twitter for iPhone,Original tweet,https://t.co/KUBZuymfjF
225,847978865427394560,0,3534,6831331,103,Twitter for iPhone,This is a retweet,This is a retweet
226,847971574464610304,0,465,6831331,103,Twitter for iPhone,This is a retweet,This is a retweet
227,847962785489326080,24810,5556,6831331,103,Twitter for iPhone,Original tweet,https://t.co/1G620DbMlY
228,847842811428974592,5800,1465,6831331,103,Twitter for iPhone,Original tweet,https://t.co/YrKQoI5Dde
229,847617282490613760,7408,456,6831331,103,Twitter for iPhone,Original tweet,0
230,847606175596138505,19811,3670,6831331,103,Twitter for iPhone,Original tweet,https://t.co/WTPBWT6Ux1
231,847251039262605312,21593,4654,6831331,103,Twitter for iPhone,Original tweet,https://t.co/zhbRIZQgnq
232,847157206088847362,21128,6361,6831331,103,Twitter for iPhone,Original tweet,https://t.co/Z4QpuSEvsc
233,847116187444137987,22664,3463,6831331,103,Twitter for iPhone,Original tweet,https://t.co/FoS7RUQGBI
234,846874817362120707,21258,4273,6831331,103,Twitter for iPhone,Original tweet,https://t.co/uaeFb7LCT9
235,846514051647705089,47326,12630,6831331,103,Twitter for iPhone,Original tweet,https://t.co/SIh5iOUSQh
236,846505985330044928,14985,3370,6831331,103,Twitter for iPhone,Original tweet,https://t.co/GJ8rozumsy
237,846153765933735936,33635,9864,6831331,103,Twitter for iPhone,Original tweet,https://t.co/a0CkS5ExFR
238,846139713627017216,32653,10697,6831331,103,Twitter for iPhone,Original tweet,https://t.co/4ctgpGcqAd
239,846042936437604353,16936,3137,6831331,103,Twitter for iPhone,Original tweet,https://t.co/0hLkztpiOW
240,845812042753855489,31061,9531,6831331,103,Twitter for iPhone,Original tweet,https://t.co/TLNexlqzXP
241,845677943972139009,26613,5208,6831331,103,Twitter for iPhone,Original tweet,https://t.co/R6xQ5n19T3
242,845397057150107648,8085,1989,6831331,103,Twitter for iPhone,Original tweet,https://t.co/V0oYQJp4Ei
243,845306882940190720,24742,5870,6831331,103,Twitter for iPhone,Original tweet,https://t.co/7mPCF4ZwEk
244,845098359547420673,0,8380,6831331,103,Twitter for iPhone,This is a retweet,This is a retweet
245,844979544864018432,14465,2824,6831331,103,Twitter for iPhone,Original tweet,https://t.co/a5OaJeRl9B
246,844973813909606400,16055,3509,6831331,103,Twitter for iPhone,Original tweet,https://t.co/7TWoMa3h5W
247,844704788403113984,41141,11295,6831331,103,Twitter for iPhone,Original tweet,https://t.co/wwKLUUt6dk
248,844580511645339650,17487,3424,6831331,103,Twitter for iPhone,Original tweet,https://t.co/FatDY8E0GO
249,844223788422217728,14464,2393,6831331,103,Twitter for iPhone,Original tweet,https://t.co/VI27R8R4nA
250,843981021012017153,16031,3189,6831331,103,Twitter for iPhone,Original tweet,https://t.co/Gu5wHx3CBd
251,843856843873095681,22732,5052,6831331,103,Twitter for iPhone,Original tweet,https://t.co/G0LD9dZhwh
252,843604394117681152,17938,2989,6831331,103,Twitter for iPhone,Original tweet,https://t.co/wHUElL84RC
253,843235543001513987,22851,6620,6831331,103,Twitter for iPhone,Original tweet,https://t.co/E1nJycIG61
254,842846295480000512,16159,3915,6831331,103,Twitter for iPhone,Original tweet,https://t.co/nFpNgCWWYs
255,842765311967449089,7175,1399,6831331,103,Twitter for iPhone,Original tweet,https://t.co/WSYSvm2ULO
256,842535590457499648,19239,3825,6831331,103,Twitter for iPhone,Original tweet,https://t.co/Tf0rh9ZgZe
257,842163532590374912,26067,6346,6831331,103,Twitter for iPhone,Original tweet,https://t.co/so1vpVVZX6
258,842115215311396866,14917,3307,6831331,103,Twitter for iPhone,Original tweet,https://t.co/iDK4OyQJoy
259,841833993020538882,0,16887,6831331,103,Twitter for iPhone,This is a retweet,This is a retweet
260,841680585030541313,27292,8489,6831331,103,Twitter for iPhone,Original tweet,https://t.co/bZpfsvJxI2
261,841439858740625411,13462,4028,6831331,103,Twitter for iPhone,Original tweet,https://t.co/lFivFHjdCU
262,841320156043304961,21030,5943,6831331,103,Twitter for iPhone,Original tweet,https://t.co/cEORXhwZ5K
263,841314665196081154,16930,5156,6831331,103,Twitter Web Client,Original tweet,https://t.co/ARXIaLUxgN
264,841077006473256960,24431,5814,6831331,103,Twitter for iPhone,Original tweet,https://t.co/XKJrmO4fAQ
265,840761248237133825,0,1925,6831331,103,Twitter for iPhone,This is a retweet,This is a retweet
266,840728873075638272,0,17798,6831331,103,Twitter for iPhone,This is a retweet,This is a retweet
267,840698636975636481,194,3,6831331,103,Twitter for iPhone,Original tweet,n
268,840696689258311684,13121,1085,6831331,103,Twitter for iPhone,Original tweet,https://t.co/2gclc1MNr7
